Name,Time,X,Y,Layer,Observed,Computed,Weight,Group,Residual
DM80-3,10865.000000,2272826.776219,10432256.119832,12,6520.700000,6490.807841,1.000000,1,29.892159
DM80-4,3785.000000,2272683.553903,10432110.719176,12,6495.900000,6506.887592,1.000000,1,-10.987592
DM80-4,4150.000000,2272683.553903,10432110.719176,12,6495.400000,6508.456125,1.000000,1,-13.056125
DM80-4,4421.000000,2272683.553903,10432110.719176,12,6492.610000,6508.907548,1.000000,1,-16.297548
DM80-4,6301.000000,2272683.553903,10432110.719176,12,6495.050000,6514.598470,1.000000,1,-19.548470
DM80-4,6757.000000,2272683.553903,10432110.719176,12,6494.180000,6512.452919,1.000000,1,-18.272919
DM80-4,7031.000000,2272683.553903,10432110.719176,12,6493.410000,6509.557180,1.000000,1,-16.147180
DM80-4,7397.000000,2272683.553903,10432110.719176,12,6492.100000,6507.717855,1.000000,1,-15.617855
DM80-4,7670.000000,2272683.553903,10432110.719176,12,6491.960000,6509.125000,1.000000,1,-17.165000
DM80-4,8218.000000,2272683.553903,10432110.719176,12,6491.120000,6505.914414,1.000000,1,-14.794414
DM80-4,8522.000000,2272683.553903,10432110.719176,12,6490.540000,6503.241699,1.000000,1,-12.701699
DM80-4,8888.000000,2272683.553903,10432110.719176,12,6489.760000,6500.554408,1.000000,1,-10.794408
DM80-4,9314.000000,2272683.553903,10432110.719176,12,6489.080000,6497.713723,1.000000,1,-8.633723
DM80-4,9679.000000,2272683.553903,10432110.719176,12,6488.400000,6496.591548,1.000000,1,-8.191548
DM80-4,9800.000000,2272683.553903,10432110.719176,12,6488.800000,6496.413169,1.000000,1,-7.613169
DM80-4,10410.000000,2272683.553903,10432110.719176,12,6487.890000,6494.229934,1.000000,1,-6.339934
DM80-4,10714.000000,2272683.553903,10432110.719176,12,6487.360000,6492.108736,1.000000,1,-4.748736
DM80-4,10865.000000,2272683.553903,10432110.719176,12,6487.400000,6490.934300,1.000000,1,-3.534300
DM80-4,11493.000000,2272683.553903,10432110.719176,12,6488.650000,6486.874059,1.000000,1,1.775941
DM80-5,4150.000000,2272827.210560,10432251.227537,12,6491.890000,6508.689130,1.000000,1,-16.799130
DM80-5,4413.000000,2272827.210560,10432251.227537,12,6493.310000,6509.112572,1.000000,1,-15.802572
DM80-5,6279.000000,2272827.210560,10432251.227537,12,6495.580000,6514.839703,1.000000,1,-19.259703
DM80-5,6757.000000,2272827.210560,10432251.227537,12,6495.890000,6512.590820,1.000000,1,-16.700820
DM80-5,7031.000000,2272827.210560,10432251.227537,12,6495.180000,6509.588163,1.000000,1,-14.408163
DM80-5,7397.000000,2272827.210560,10432251.227537,12,6494.490000,6507.778378,1.000000,1,-13.288378
DM80-5,7670.000000,2272827.210560,10432251.227537,12,6494.410000,6509.310059,1.000000,1,-14.900059
DM80-5,8218.000000,2272827.210560,10432251.227537,12,6488.730000,6505.914739,1.000000,1,-17.184739
DM80-5,8522.000000,2272827.210560,10432251.227537,12,6491.550000,6503.182943,1.000000,1,-11.632943
DM80-5,8888.000000,2272827.210560,10432251.227537,12,6493.180000,6500.480145,1.000000,1,-7.300145
DM80-5,9314.000000,2272827.210560,10432251.227537,12,6492.060000,6497.627597,1.000000,1,-5.567597
DM80-5,9465.000000,2272827.210560,10432251.227537,12,6491.620000,6496.937156,1.000000,1,-5.317156
DM80-5,10044.000000,2272827.210560,10432251.227537,12,6485.120000,6495.863525,1.000000,1,-10.743525
DM80-5,10191.000000,2272827.210560,10432251.227537,12,6488.420000,6495.496598,1.000000,1,-7.076598
DM80-5,11298.000000,2272827.210560,10432251.227537,12,6489.770000,6487.871510,1.000000,1,1.898490
EastWell,16757.000000,2264741.372331,10438725.899551,12,6353.030000,6358.958899,1.000000,1,-5.928899
EastWell,17792.000000,2264741.372331,10438725.899551,12,6348.780000,6360.711346,1.000000,1,-11.931346
EF-13,10022.000000,2276692.261783,10434697.098939,12,6571.600000,6577.551583,1.000000,1,-5.951583
EF-13,10386.000000,2276692.261783,10434697.098939,12,6558.130000,6575.667791,1.000000,1,-17.537791
EF-13,10729.000000,2276692.261783,10434697.098939,12,6548.260000,6572.381669,1.000000,1,-24.121669
EF-13,11155.000000,2276692.261783,10434697.098939,12,6558.120000,6573.369246,1.000000,1,-15.249246
EF-13,11491.000000,2276692.261783,10434697.098939,12,6556.980000,6573.998311,1.000000,1,-17.018311
EF-13,11617.000000,2276692.261783,10434697.098939,12,6555.920000,6572.954430,1.000000,1,-17.034430
EF-16,6658.000000,2278100.908009,10432608.769719,12,6609.640000,6589.107188,1.000000,1,20.532812
EF-16,7130.000000,2278100.908009,10432608.769719,12,6606.040000,6587.981692,1.000000,1,18.058308
EF-16,7466.000000,2278100.908009,10432608.769719,12,6603.260000,6588.411376,1.000000,1,14.848624
EF-16,7684.000000,2278100.908009,10432608.769719,12,6603.580000,6589.224971,1.000000,1,14.355029
EF-16,8218.000000,2278100.908009,10432608.769719,12,6600.620000,6589.514612,1.000000,1,11.105388
EF-16,8522.000000,2278100.908009,10432608.769719,12,6598.080000,6589.424642,1.000000,1,8.655358
EF-16,8888.000000,2278100.908009,10432608.769719,12,6597.500000,6589.091306,1.000000,1,8.408694
EF-16,9314.000000,2278100.908009,10432608.769719,12,6596.520000,6588.561542,1.000000,1,7.958458
EF-16,9679.000000,2278100.908009,10432608.769719,12,6595.300000,6588.231988,1.000000,1,7.068012
EF-16,9800.000000,2278100.908009,10432608.769719,12,6596.200000,6588.127098,1.000000,1,8.072902
EF-16,10410.000000,2278100.908009,10432608.769719,12,6595.240000,6587.487128,1.000000,1,7.752872
EF-16,10500.000000,2278100.908009,10432608.769719,12,6595.950000,6587.367452,1.000000,1,8.582548
EF-16,10865.000000,2278100.908009,10432608.769719,12,6594.190000,6586.738574,1.000000,1,7.451426
EF-16,11299.000000,2278100.908009,10432608.769719,12,6594.720000,6586.061862,1.000000,1,8.658138
EF-17,6425.000000,2278864.454824,10432565.518644,12,6599.340000,6593.545992,1.000000,1,5.794008
EF-17,9548.000000,2278864.454824,10432565.518644,12,6595.000000,6591.295239,1.000000,1,3.704761
EF-17,11299.000000,2278864.454824,10432565.518644,12,6593.530000,6588.890967,1.000000,1,4.639033
EF-18,6423.000000,2278468.256712,10432677.981424,12,6618.250000,6591.064678,1.000000,1,27.185322
EF-19,6390.000000,2273915.060991,10436574.040973,12,6541.880000,6555.864845,1.000000,1,-13.984845
EF-19,6757.000000,2273915.060991,10436574.040973,12,6542.250000,6555.231298,1.000000,1,-12.981298
EF-19,7031.000000,2273915.060991,10436574.040973,12,6542.590000,6554.727763,1.000000,1,-12.137763
EF-19,7397.000000,2273915.060991,10436574.040973,12,6542.450000,6554.359974,1.000000,1,-11.909974
EF-19,7670.000000,2273915.060991,10436574.040973,12,6542.510000,6554.889160,1.000000,1,-12.379160
EF-19,8218.000000,2273915.060991,10436574.040973,12,6541.860000,6554.288675,1.000000,1,-12.428675
EF-19,8522.000000,2273915.060991,10436574.040973,12,6542.030000,6553.730632,1.000000,1,-11.700632
EF-19,8888.000000,2273915.060991,10436574.040973,12,6541.970000,6553.023300,1.000000,1,-11.053300
EF-19,9314.000000,2273915.060991,10436574.040973,12,6541.630000,6552.261127,1.000000,1,-10.631127
EF-19,9679.000000,2273915.060991,10436574.040973,12,6541.290000,6551.700226,1.000000,1,-10.410226
EF-19,9800.000000,2273915.060991,10436574.040973,12,6541.470000,6551.530426,1.000000,1,-10.060426
EF-19,10380.000000,2273915.060991,10436574.040973,12,6541.510000,6550.804242,1.000000,1,-9.294242
EF-19,10714.000000,2273915.060991,10436574.040973,12,6541.160000,6550.421823,1.000000,1,-9.261823
EF-19,11158.000000,2273915.060991,10436574.040973,12,6540.700000,6549.913089,1.000000,1,-9.213089
EF-19,11493.000000,2273915.060991,10436574.040973,12,6540.430000,6549.541520,1.000000,1,-9.111520
EF-19,11620.000000,2273915.060991,10436574.040973,12,6540.630000,6549.406992,1.000000,1,-8.776992
EF-2,6704.000000,2273869.601856,10431619.211342,12,6506.010000,6515.556065,1.000000,1,-9.546065
EF-2,7118.000000,2273869.601856,10431619.211342,12,6497.600000,6508.795509,1.000000,1,-11.195509
EF-2,7460.000000,2273869.601856,10431619.211342,12,6499.440000,6509.405742,1.000000,1,-9.965742
EF-2,7862.000000,2273869.601856,10431619.211342,12,6497.830000,6510.204246,1.000000,1,-12.374246
EF-2,8231.000000,2273869.601856,10431619.211342,12,6492.730000,6505.038951,1.000000,1,-12.308951
EF-2,8517.000000,2273869.601856,10431619.211342,12,6486.870000,6501.554619,1.000000,1,-14.684619
EF-2,8974.000000,2273869.601856,10431619.211342,12,6483.990000,6497.949017,1.000000,1,-13.959017
EF-2,9342.000000,2273869.601856,10431619.211342,12,6478.210000,6495.776187,1.000000,1,-17.566187
EF-2,9654.000000,2273869.601856,10431619.211342,12,6476.030000,6495.816769,1.000000,1,-19.786769
EF-2,10021.000000,2273869.601856,10431619.211342,12,6480.810000,6495.850477,1.000000,1,-15.040477
EF-2,10392.000000,2273869.601856,10431619.211342,12,6476.840000,6493.425106,1.000000,1,-16.585106
EF-2,10731.000000,2273869.601856,10431619.211342,12,6469.960000,6489.662885,1.000000,1,-19.702885
EF-2,11158.000000,2273869.601856,10431619.211342,12,6463.280000,6485.901517,1.000000,1,-22.621517
EF-2,11444.000000,2273869.601856,10431619.211342,12,6460.010000,6484.052083,1.000000,1,-24.042083
EF-2,11621.000000,2273869.601856,10431619.211342,12,6458.210000,6482.899267,1.000000,1,-24.689267
EF-20,6391.000000,2273853.573873,10437530.497494,12,6460.640000,6554.936102,1.000000,1,-94.296102
EF-20,6757.000000,2273853.573873,10437530.497494,12,6545.790000,6554.348070,1.000000,1,-8.558070
EF-20,7031.000000,2273853.573873,10437530.497494,12,6546.200000,6553.901882,1.000000,1,-7.701882
EF-20,7397.000000,2273853.573873,10437530.497494,12,6546.260000,6553.684790,1.000000,1,-7.424790
EF-20,7670.000000,2273853.573873,10437530.497494,12,6546.440000,6554.386719,1.000000,1,-7.946719
EF-20,8218.000000,2273853.573873,10437530.497494,12,6546.120000,6553.858076,1.000000,1,-7.738076
EF-20,8522.000000,2273853.573873,10437530.497494,12,6546.340000,6553.358236,1.000000,1,-7.018236
EF-20,8888.000000,2273853.573873,10437530.497494,12,6546.320000,6552.754841,1.000000,1,-6.434841
EF-20,9314.000000,2273853.573873,10437530.497494,12,6546.040000,6552.092018,1.000000,1,-6.052018
EF-20,9679.000000,2273853.573873,10437530.497494,12,6545.540000,6551.565720,1.000000,1,-6.025720
EF-20,9800.000000,2273853.573873,10437530.497494,12,6546.300000,6551.399643,1.000000,1,-5.099643
EF-20,10410.000000,2273853.573873,10437530.497494,12,6545.390000,6550.649330,1.000000,1,-5.259330
EF-20,10714.000000,2273853.573873,10437530.497494,12,6545.190000,6550.310353,1.000000,1,-5.120353
EF-20,11157.000000,2273853.573873,10437530.497494,12,6547.710000,6549.839998,1.000000,1,-2.129998
EF-20,11492.000000,2273853.573873,10437530.497494,12,6542.640000,6549.497086,1.000000,1,-6.857086
EF-20,11886.000000,2273853.573873,10437530.497494,12,6545.390000,6549.122967,1.000000,1,-3.732967
EF-20,12212.000000,2273853.573873,10437530.497494,12,6542.670000,6548.854543,1.000000,1,-6.184543
EF-22,6392.000000,2275170.328033,10436322.746027,12,6560.290000,6570.947635,1.000000,1,-10.657635
EF-22,6757.000000,2275170.328033,10436322.746027,12,6564.050000,6570.177209,1.000000,1,-6.127209
EF-22,7031.000000,2275170.328033,10436322.746027,12,6564.110000,6569.436329,1.000000,1,-5.326329
EF-22,7397.000000,2275170.328033,10436322.746027,12,6564.000000,6568.762853,1.000000,1,-4.762853
EF-22,7670.000000,2275170.328033,10436322.746027,12,6564.210000,6569.264648,1.000000,1,-5.054648
EF-22,8218.000000,2275170.328033,10436322.746027,12,6563.770000,6568.553797,1.000000,1,-4.783797
EF-22,8522.000000,2275170.328033,10436322.746027,12,6563.310000,6567.829102,1.000000,1,-4.519102
EF-22,8888.000000,2275170.328033,10436322.746027,12,6563.090000,6566.975444,1.000000,1,-3.885444
EF-22,9314.000000,2275170.328033,10436322.746027,12,6562.630000,6566.307046,1.000000,1,-3.677046
EF-22,9679.000000,2275170.328033,10436322.746027,12,6562.350000,6565.932161,1.000000,1,-3.582161
EF-22,9800.000000,2275170.328033,10436322.746027,12,6562.630000,6565.821767,1.000000,1,-3.191767
EF-22,10410.000000,2275170.328033,10436322.746027,12,6561.930000,6565.214310,1.000000,1,-3.284310
EF-22,10714.000000,2275170.328033,10436322.746027,12,6561.130000,6564.847347,1.000000,1,-3.717347
EF-22,10865.000000,2275170.328033,10436322.746027,12,6561.010000,6564.633630,1.000000,1,-3.623630
EF-22,11298.000000,2275170.328033,10436322.746027,12,6560.610000,6564.076438,1.000000,1,-3.466438
EF-23,6395.000000,2276049.840906,10435911.973837,12,6574.450000,6578.562434,1.000000,1,-4.112434
EF-23,6710.000000,2276049.840906,10435911.973837,12,6574.260000,6577.516374,1.000000,1,-3.256374
EF-23,7116.000000,2276049.840906,10435911.973837,12,6573.650000,6575.517590,1.000000,1,-1.867590
EF-23,7455.000000,2276049.840906,10435911.973837,12,6573.970000,6575.143802,1.000000,1,-1.173802
EF-23,7859.000000,2276049.840906,10435911.973837,12,6573.470000,6575.491671,1.000000,1,-2.021671
EF-23,8230.000000,2276049.840906,10435911.973837,12,6572.210000,6574.578192,1.000000,1,-2.368192
EF-23,8556.000000,2276049.840906,10435911.973837,12,6571.900000,6573.427206,1.000000,1,-1.527206
EF-23,8953.000000,2276049.840906,10435911.973837,12,6571.450000,6572.574632,1.000000,1,-1.124632
EF-23,9342.000000,2276049.840906,10435911.973837,12,6567.520000,6572.515486,1.000000,1,-4.995486
EF-23,9653.000000,2276049.840906,10435911.973837,12,6570.250000,6572.445417,1.000000,1,-2.195417
EF-23,10021.000000,2276049.840906,10435911.973837,12,6570.900000,6572.152648,1.000000,1,-1.252648
EF-23,10387.000000,2276049.840906,10435911.973837,12,6570.180000,6571.742709,1.000000,1,-1.562709
EF-23,10730.000000,2276049.840906,10435911.973837,12,6569.290000,6571.074707,1.000000,1,-1.784707
EF-23,11157.000000,2276049.840906,10435911.973837,12,6568.870000,6570.516836,1.000000,1,-1.646836
EF-23,11492.000000,2276049.840906,10435911.973837,12,6567.650000,6570.313501,1.000000,1,-2.663501
EF-23,11620.000000,2276049.840906,10435911.973837,12,6567.640000,6570.231533,1.000000,1,-2.591533
EF-24,6396.000000,2276561.626060,10435169.680274,12,6580.160000,6582.260516,1.000000,1,-2.100516
EF-24,6707.000000,2276561.626060,10435169.680274,12,6548.530000,6578.309414,1.000000,1,-29.779414
EF-24,7111.000000,2276561.626060,10435169.680274,12,6546.170000,6571.422080,1.000000,1,-25.252080
EF-24,7452.000000,2276561.626060,10435169.680274,12,6565.960000,6572.136043,1.000000,1,-6.176043
EF-24,7865.000000,2276561.626060,10435169.680274,12,6561.060000,6572.892090,1.000000,1,-11.832090
EF-24,8229.000000,2276561.626060,10435169.680274,12,6547.470000,6570.293286,1.000000,1,-22.823286
EF-24,8555.000000,2276561.626060,10435169.680274,12,6547.750000,6567.978633,1.000000,1,-20.228633
EF-24,8945.000000,2276561.626060,10435169.680274,12,6541.440000,6567.049989,1.000000,1,-25.609989
EF-24,9336.000000,2276561.626060,10435169.680274,12,6541.430000,6569.245278,1.000000,1,-27.815278
EF-24,9542.000000,2276561.626060,10435169.680274,12,6542.260000,6570.810533,1.000000,1,-28.550533
EF-24,9869.000000,2276561.626060,10435169.680274,12,6554.510000,6569.459443,1.000000,1,-14.949443
EF-24,10246.000000,2276561.626060,10435169.680274,12,6541.940000,6569.755058,1.000000,1,-27.815058
EF-24,11155.000000,2276561.626060,10435169.680274,12,6541.560000,6566.966096,1.000000,1,-25.406096
EF-24,11491.000000,2276561.626060,10435169.680274,12,6544.450000,6567.652448,1.000000,1,-23.202448
EF-24,11617.000000,2276561.626060,10435169.680274,12,6544.610000,6567.638328,1.000000,1,-23.028328
EF-25,6710.000000,2274743.926342,10435815.210631,12,6559.220000,6568.060505,1.000000,1,-8.840505
EF-25,7116.000000,2274743.926342,10435815.210631,12,6559.180000,6566.891253,1.000000,1,-7.711253
EF-25,7455.000000,2274743.926342,10435815.210631,12,6559.190000,6566.457285,1.000000,1,-7.267285
EF-25,7862.000000,2274743.926342,10435815.210631,12,6559.150000,6566.563430,1.000000,1,-7.413430
EF-25,8232.000000,2274743.926342,10435815.210631,12,6558.960000,6565.965109,1.000000,1,-7.005109
EF-25,8520.000000,2274743.926342,10435815.210631,12,6558.640000,6565.241147,1.000000,1,-6.601147
EF-25,8956.000000,2274743.926342,10435815.210631,12,6558.120000,6564.199807,1.000000,1,-6.079807
EF-25,9343.000000,2274743.926342,10435815.210631,12,6556.910000,6563.643394,1.000000,1,-6.733394
EF-25,9656.000000,2274743.926342,10435815.210631,12,6557.870000,6563.366097,1.000000,1,-5.496097
EF-25,10023.000000,2274743.926342,10435815.210631,12,6558.290000,6563.077861,1.000000,1,-4.787861
EF-25,10393.000000,2274743.926342,10435815.210631,12,6557.970000,6562.751778,1.000000,1,-4.781778
EF-25,10731.000000,2274743.926342,10435815.210631,12,6558.620000,6562.367998,1.000000,1,-3.747998
EF-25,11159.000000,2274743.926342,10435815.210631,12,6557.350000,6561.803960,1.000000,1,-4.453960
EF-25,11494.000000,2274743.926342,10435815.210631,12,6556.220000,6561.478716,1.000000,1,-5.258716
EF-25,11624.000000,2274743.926342,10435815.210631,12,6556.490000,6561.384021,1.000000,1,-4.894021
EF-26,6412.000000,2274048.491920,10436100.425945,12,6593.320000,6559.424208,1.000000,1,33.895792
EF-26,6711.000000,2274048.491920,10436100.425945,12,6544.010000,6558.889963,1.000000,1,-14.879963
EF-26,7116.000000,2274048.491920,10436100.425945,12,6544.310000,6558.051730,1.000000,1,-13.741730
EF-26,7455.000000,2274048.491920,10436100.425945,12,6544.200000,6557.837797,1.000000,1,-13.637797
EF-26,7682.000000,2274048.491920,10436100.425945,12,6543.920000,6558.149165,1.000000,1,-14.229165
EF-26,8218.000000,2274048.491920,10436100.425945,12,6543.820000,6557.550115,1.000000,1,-13.730115
EF-26,8522.000000,2274048.491920,10436100.425945,12,6543.760000,6556.952799,1.000000,1,-13.192799
EF-26,8888.000000,2274048.491920,10436100.425945,12,6543.640000,6556.169397,1.000000,1,-12.529397
EF-26,9314.000000,2274048.491920,10436100.425945,12,6542.380000,6555.355835,1.000000,1,-12.975835
EF-26,9679.000000,2274048.491920,10436100.425945,12,6543.240000,6554.802805,1.000000,1,-11.562805
EF-26,9800.000000,2274048.491920,10436100.425945,12,6543.760000,6554.642717,1.000000,1,-10.882717
EF-26,10387.000000,2274048.491920,10436100.425945,12,6543.690000,6553.939961,1.000000,1,-10.249961
EF-26,10714.000000,2274048.491920,10436100.425945,12,6543.330000,6553.567963,1.000000,1,-10.237963
EF-26,11158.000000,2274048.491920,10436100.425945,12,6543.100000,6553.026272,1.000000,1,-9.926272
EF-26,11493.000000,2274048.491920,10436100.425945,12,6542.830000,6552.632300,1.000000,1,-9.802300
EF-26,11620.000000,2274048.491920,10436100.425945,12,6542.940000,6552.493028,1.000000,1,-9.553028
EF-4,6703.000000,2274470.524225,10431440.412097,12,6504.340000,6516.764992,1.000000,1,-12.424992
EF-4,7118.000000,2274470.524225,10431440.412097,12,6495.890000,6509.434785,1.000000,1,-13.544785
EF-4,7460.000000,2274470.524225,10431440.412097,12,6498.630000,6510.424276,1.000000,1,-11.794276
EF-4,7861.000000,2274470.524225,10431440.412097,12,6495.570000,6511.329803,1.000000,1,-15.759803
EF-4,8231.000000,2274470.524225,10431440.412097,12,6490.940000,6506.177627,1.000000,1,-15.237627
EF-4,8516.000000,2274470.524225,10431440.412097,12,6484.180000,6502.820571,1.000000,1,-18.640571
EF-4,8953.000000,2274470.524225,10431440.412097,12,6481.870000,6499.112136,1.000000,1,-17.242136
EF-4,9342.000000,2274470.524225,10431440.412097,12,6476.160000,6497.020048,1.000000,1,-20.860048
EF-4,9654.000000,2274470.524225,10431440.412097,12,6472.130000,6497.199189,1.000000,1,-25.069189
EF-4,10021.000000,2274470.524225,10431440.412097,12,6478.230000,6497.097987,1.000000,1,-18.867987
EF-4,10392.000000,2274470.524225,10431440.412097,12,6468.220000,6494.503324,1.000000,1,-26.283324
EF-4,10730.000000,2274470.524225,10431440.412097,12,6465.930000,6490.571924,1.000000,1,-24.641924
EF-4,11158.000000,2274470.524225,10431440.412097,12,6459.300000,6486.509412,1.000000,1,-27.209412
EF-4,11491.000000,2274470.524225,10431440.412097,12,6454.630000,6484.301077,1.000000,1,-29.671077
EF-4,11619.000000,2274470.524225,10431440.412097,12,6454.380000,6483.543905,1.000000,1,-29.163905
EF-5,6409.000000,2274119.310000,10432636.680000,12,6521.190000,6517.120913,1.000000,1,4.069087
EF-5,6706.000000,2274119.310000,10432636.680000,12,6504.890000,6514.416442,1.000000,1,-9.526442
EF-5,7134.000000,2274119.310000,10432636.680000,12,6495.900000,6507.904601,1.000000,1,-12.004601
EF-5,7462.000000,2274119.310000,10432636.680000,12,6499.110000,6508.292632,1.000000,1,-9.182632
EF-5,7860.000000,2274119.310000,10432636.680000,12,6497.040000,6509.070473,1.000000,1,-12.030473
EF-5,8231.000000,2274119.310000,10432636.680000,12,6491.380000,6504.918924,1.000000,1,-13.538924
EF-5,8517.000000,2274119.310000,10432636.680000,12,6484.620000,6501.829450,1.000000,1,-17.209450
EF-5,8955.000000,2274119.310000,10432636.680000,12,6482.200000,6498.129931,1.000000,1,-15.929931
EF-5,9343.000000,2274119.310000,10432636.680000,12,6477.040000,6495.943362,1.000000,1,-18.903362
EF-5,9654.000000,2274119.310000,10432636.680000,12,6473.060000,6495.673611,1.000000,1,-22.613611
EF-5,10022.000000,2274119.310000,10432636.680000,12,6478.670000,6495.397678,1.000000,1,-16.727678
EF-5,10392.000000,2274119.310000,10432636.680000,12,6475.090000,6493.370024,1.000000,1,-18.280024
EF-5,10731.000000,2274119.310000,10432636.680000,12,6466.710000,6490.156350,1.000000,1,-23.446350
EF-5,11159.000000,2274119.310000,10432636.680000,12,6460.670000,6486.500183,1.000000,1,-25.830183
EF-5,11494.000000,2274119.310000,10432636.680000,12,6455.570000,6484.389624,1.000000,1,-28.819624
EF-5,11621.000000,2274119.310000,10432636.680000,12,6455.710000,6483.673948,1.000000,1,-27.963948
FT-1,6280.000000,2273497.337014,10433662.390649,12,6512.220000,6514.412265,1.000000,1,-2.192265
FT-1,6757.000000,2273497.337014,10433662.390649,12,6509.580000,6512.693425,1.000000,1,-3.113425
FT-1,7031.000000,2273497.337014,10433662.390649,12,6506.960000,6510.372174,1.000000,1,-3.412174
FT-1,7397.000000,2273497.337014,10433662.390649,12,6504.620000,6508.301965,1.000000,1,-3.681965
FT-1,7670.000000,2273497.337014,10433662.390649,12,6503.760000,6509.532715,1.000000,1,-5.772715
FT-1,8218.000000,2273497.337014,10433662.390649,12,6502.740000,6506.955950,1.000000,1,-4.215950
FT-1,8522.000000,2273497.337014,10433662.390649,12,6502.500000,6504.351563,1.000000,1,-1.851563
FT-1,8888.000000,2273497.337014,10433662.390649,12,6503.720000,6501.504340,1.000000,1,2.215660
FT-1,9314.000000,2273497.337014,10433662.390649,12,6502.700000,6498.615977,1.000000,1,4.084023
FT-1,9679.000000,2273497.337014,10433662.390649,12,6503.800000,6497.051853,1.000000,1,6.748147
FT-1,9800.000000,2273497.337014,10433662.390649,12,6503.900000,6496.720346,1.000000,1,7.179654
FT-1,10410.000000,2273497.337014,10433662.390649,12,6504.000000,6494.768032,1.000000,1,9.231968
FT-1,10714.000000,2273497.337014,10433662.390649,12,6503.740000,6493.027982,1.000000,1,10.712018
FT-1,10865.000000,2273497.337014,10433662.390649,12,6503.900000,6491.989897,1.000000,1,11.910103
FT-4,6314.000000,2276544.649769,10430918.446687,12,6548.880000,6530.259859,1.000000,1,18.620141
FT-4,6700.000000,2276544.649769,10430918.446687,12,6548.240000,6530.001177,1.000000,1,18.238823
FT-4,7118.000000,2276544.649769,10430918.446687,12,6547.850000,6528.784129,1.000000,1,19.065871
FT-4,7375.000000,2276544.649769,10430918.446687,12,6547.420000,6528.081891,1.000000,1,19.338109
GW-17,6320.000000,2276569.371962,10433798.259716,12,6586.630000,6581.011802,1.000000,1,5.618198
GW-19,6319.000000,2276120.145340,10433791.748382,12,6588.350000,6581.291109,1.000000,1,7.058891
GW-19,6757.000000,2276120.145340,10433791.748382,12,6586.940000,6580.473915,1.000000,1,6.466085
GW-19,7031.000000,2276120.145340,10433791.748382,12,6586.210000,6579.496395,1.000000,1,6.713605
GW-19,7397.000000,2276120.145340,10433791.748382,12,6591.070000,6579.352970,1.000000,1,11.717030
GW-19,7670.000000,2276120.145340,10433791.748382,12,6591.130000,6580.620605,1.000000,1,10.509395
GW-19,8218.000000,2276120.145340,10433791.748382,12,6582.150000,6580.952872,1.000000,1,1.197128
GW-19,8522.000000,2276120.145340,10433791.748382,12,6582.450000,6581.026204,1.000000,1,1.423796
GW-19,8888.000000,2276120.145340,10433791.748382,12,6581.810000,6580.831404,1.000000,1,0.978596
GW-19,9314.000000,2276120.145340,10433791.748382,12,6580.810000,6580.496838,1.000000,1,0.313162
GW-19,9679.000000,2276120.145340,10433791.748382,12,6579.470000,6580.495836,1.000000,1,-1.025836
GW-19,9800.000000,2276120.145340,10433791.748382,12,6581.350000,6580.492436,1.000000,1,0.857564
GW-19,10410.000000,2276120.145340,10433791.748382,12,6580.210000,6580.200308,1.000000,1,0.009692
GW-19,10714.000000,2276120.145340,10433791.748382,12,6581.960000,6579.714458,1.000000,1,2.245542
GW-19,10865.000000,2276120.145340,10433791.748382,12,6578.970000,6579.392468,1.000000,1,-0.422468
GW-19,11299.000000,2276120.145340,10433791.748382,12,6578.980000,6578.861847,1.000000,1,0.118153
GW-20,6319.000000,2276951.306096,10433789.578126,12,6586.340000,6580.972322,1.000000,1,5.367678
GW-20,6757.000000,2276951.306096,10433789.578126,12,6585.540000,6578.940728,1.000000,1,6.599272
GW-20,7031.000000,2276951.306096,10433789.578126,12,6584.580000,6577.701900,1.000000,1,6.878100
GW-20,7397.000000,2276951.306096,10433789.578126,12,6583.780000,6580.784134,1.000000,1,2.995866
GW-20,7865.000000,2276951.306096,10433789.578126,12,6561.400000,6581.412865,1.000000,1,-20.012865
GW-20,8160.000000,2276951.306096,10433789.578126,12,6573.180000,6580.823336,1.000000,1,-7.643336
GW-20,8555.000000,2276951.306096,10433789.578126,12,6579.050000,6582.624955,1.000000,1,-3.574955
GW-20,8941.000000,2276951.306096,10433789.578126,12,6573.240000,6582.049671,1.000000,1,-8.809671
GW-20,9336.000000,2276951.306096,10433789.578126,12,6576.440000,6581.753565,1.000000,1,-5.313565
GW-20,9652.000000,2276951.306096,10433789.578126,12,6568.260000,6582.010559,1.000000,1,-13.750559
GW-20,10023.000000,2276951.306096,10433789.578126,12,6567.220000,6581.653136,1.000000,1,-14.433136
GW-20,10386.000000,2276951.306096,10433789.578126,12,6569.500000,6581.502342,1.000000,1,-12.002342
GW-20,10729.000000,2276951.306096,10433789.578126,12,6564.730000,6580.692883,1.000000,1,-15.962883
GW-20,11155.000000,2276951.306096,10433789.578126,12,6562.450000,6580.051827,1.000000,1,-17.601827
GW-20,11296.000000,2276951.306096,10433789.578126,12,6566.750000,6580.134633,1.000000,1,-13.384633
GW-20A,11491.000000,2276957.183291,10433789.031615,12,6575.710000,6580.784581,1.000000,1,-5.074581
GW-20A,11617.000000,2276957.183291,10433789.031615,12,6575.110000,6581.257774,1.000000,1,-6.147774
H-10,3774.000000,2280194.353810,10433448.868999,12,6701.000000,6592.716580,1.000000,1,108.283420
